GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
netex-java-model,org.rutebanken.netex.model,ShelterEquipment,226,0,6,0,83,0,44,0,41,0
netex-java-model,org.rutebanken.netex.model,CheckConstraintDelay_VersionStructure,201,0,6,0,74,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,CheckConstraint_VersionStructure,297,0,6,0,114,0,66,0,63,0
netex-java-model,org.rutebanken.netex.model,RailwayPointRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TypeOfActivation,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,BoardingPosition,469,0,18,0,167,0,89,0,80,0
netex-java-model,org.rutebanken.netex.model,RoutePointsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfDeliveryVariantRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,EntitlementGivenRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,SignEquipment_VersionStructure,303,0,6,0,116,0,66,0,63,0
netex-java-model,org.rutebanken.netex.model,DeliveryVariantRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AccessZoneRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyLayovers_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,AllSubmodeStructure,151,0,0,0,62,0,38,0,38,0
netex-java-model,org.rutebanken.netex.model,FrequencyOfUseRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyStopAssignment,240,0,12,0,82,0,45,0,39,0
netex-java-model,org.rutebanken.netex.model,AccessibilityInfoFacilityEnumeration,31,78,4,0,5,10,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PathLinkRefByValueStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,LinkInJourneyPattern_VersionedChildStructure,155,0,6,0,55,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,StairFlights_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TimeDemandTypeAssignment,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,CommercialProfileEligibilityRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,RequestedTravelSpecification,236,0,6,0,87,0,46,0,43,0
netex-java-model,org.rutebanken.netex.model,RouteInstructions_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,SeriesConstraints_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,SimpleObjectRefStructure,31,0,0,0,12,0,8,0,8,0
netex-java-model,org.rutebanken.netex.model,ObservedPassingTimes_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TypeOfVersion_ValueStructure,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,VehicleJourney_VersionStructure,497,0,6,0,196,0,112,0,109,0
netex-java-model,org.rutebanken.netex.model,ComplexFeatureRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,ParkingLayoutEnumeration,31,100,4,0,5,12,4,2,2,2
netex-java-model,org.rutebanken.netex.model,AllDistributionChannelsRefStructureElement,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,BlockParts_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FareStructureElementRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,JourneyAccounting,210,0,12,0,70,0,39,0,33,0
netex-java-model,org.rutebanken.netex.model,PointOfInterestClassificationHierarchyMembers_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,WheelchairVehicleEquipment_VersionStructure,280,0,6,0,106,0,59,0,56,0
netex-java-model,org.rutebanken.netex.model,KeyValueStructure,43,0,0,0,17,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,AuthorityRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AvailabilityConditionRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,CycleStorageEquipmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FlexiblePointProperties,141,0,6,0,49,0,27,0,24,0
netex-java-model,org.rutebanken.netex.model,DefaultInterchangseInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,VehicleTypesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FulfilmentMethodRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,InterchangeWeightingEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,TimingPointInJourneyPattern,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,DayTypeAssignment,205,0,12,0,68,0,38,0,32,0
netex-java-model,org.rutebanken.netex.model,PublicityChannelEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,TypeOfLine_ValueStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,TypeOfTimeDemandTypeStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,Suitabilities_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,CompoundTrain_VersionStructure,263,0,6,0,98,0,52,0,49,0
netex-java-model,org.rutebanken.netex.model,JourneyPartCouplesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,DataObjectCapabilitiesResponseStructure,90,0,2,0,36,0,21,0,20,0
netex-java-model,org.rutebanken.netex.model,TypeOfValidityRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ServicePatternsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfPlace_ValueStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,InterchangeRuleTiming_VersionStructure,220,0,6,0,82,0,47,0,44,0
netex-java-model,org.rutebanken.netex.model,VehicleRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,HelpPointEquipment,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,ParkingTariffRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ValidableElementPrice_VersionedChildStructure,213,0,6,0,78,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,MetroSubmodeEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PointOfInterestClassification_VersionStructure,168,0,6,0,60,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,VehicleTypeAtPoint,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,ClassAttributeInFrame,22,0,0,0,8,0,5,0,5,0
netex-java-model,org.rutebanken.netex.model,ConnectingJourney_DerivedViewStructure,125,0,0,0,51,0,31,0,31,0
netex-java-model,org.rutebanken.netex.model,CrossingTypeEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,SameRouteEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PurchaseWindow_VersionStructure,315,0,14,0,112,0,64,0,57,0
netex-java-model,org.rutebanken.netex.model,TrainSizeStructure,31,0,0,0,12,0,8,0,8,0
netex-java-model,org.rutebanken.netex.model,UsageParametersInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,CompanionRelationshipEnumeration,31,155,4,0,5,17,4,2,2,2
netex-java-model,org.rutebanken.netex.model,ManagementAgent,270,0,12,0,94,0,51,0,45,0
netex-java-model,org.rutebanken.netex.model,OnwardCall,281,0,6,0,105,0,55,0,52,0
netex-java-model,org.rutebanken.netex.model,AdministrativeZoneRef,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,OnboardStayRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,DataSource,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,PlaceInSequence_VersionedChildStructure.OnwardLinks,46,0,6,0,11,0,8,0,5,0
netex-java-model,org.rutebanken.netex.model,TypeOfPassengerInformationEquipment_ValueStructure,173,0,6,0,62,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,DriverTripTimeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,CommunicationServiceEnumeration,31,122,4,0,5,14,4,2,2,2
netex-java-model,org.rutebanken.netex.model,DepartureStructure,223,0,0,0,92,0,56,0,56,0
netex-java-model,org.rutebanken.netex.model,ServiceAlterationEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,ParkingsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,StopPlaceVehicleEntranceRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,CappingRulePrice_VersionedChildStructure,213,0,6,0,78,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,PathLinkRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,RetailService_VersionStructure,221,0,14,0,73,0,41,0,34,0
netex-java-model,org.rutebanken.netex.model,OtherOrganisation,270,0,12,0,94,0,51,0,45,0
netex-java-model,org.rutebanken.netex.model,FareDemandFactors_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,LineRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,OrganisationPart_VersionStructure,282,0,6,0,108,0,63,0,60,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TimingPointInJourneyPattern_VersionedChildStructure,215,0,6,0,80,0,46,0,43,0
netex-java-model,org.rutebanken.netex.model,DepartmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,Timeband_VersionedChildStructure,186,0,6,0,68,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,GroupOfLinksInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfNotice_ValueStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,DriverRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,PricingParameterSetRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,DatedServiceJourney,456,0,6,0,175,0,90,0,87,0
netex-java-model,org.rutebanken.netex.model,SiteEquipmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,LostPropertyService_VersionStructure,188,0,6,0,68,0,37,0,34,0
netex-java-model,org.rutebanken.netex.model,PassengerEquipment_VersionStructure,183,0,6,0,66,0,36,0,33,0
netex-java-model,org.rutebanken.netex.model,SeatingEquipmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ExplicitJourneyRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,Operator,324,0,18,0,109,0,60,0,51,0
netex-java-model,org.rutebanken.netex.model,CommercialProfileTypeEnumeration,87,0,4,0,13,0,6,0,4,0
netex-java-model,org.rutebanken.netex.model,PlaceRef,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,StopPlaces_RelStructure,41,0,0,0,16,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FulfilmentMethodPrice_VersionedChildStructure,213,0,6,0,78,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,CustomerPurchasePackages_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ResellingRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TargetPassingTimeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ControlCentresInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TimingAlgorithmType_ValueStructure,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,Whitelist,151,0,6,0,53,0,29,0,26,0
netex-java-model,org.rutebanken.netex.model,RoutePoint,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,VehicleRequirement_VersionStructure,138,0,6,0,48,0,27,0,24,0
netex-java-model,org.rutebanken.netex.model,TimeUnitPriceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,VehiclePositionAlignments_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,RailwayJunction_VersionStructure,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,CheckConstraintDelayRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,PurposeOfEquipmentProfile_ValueStructure,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,LinkRefByValueStructure,103,0,0,0,42,0,26,0,26,0
netex-java-model,org.rutebanken.netex.model,DistanceMatrixElementRef,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,GeneralFrameMemberRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TypesOfMachineReadabilities_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FareContractEntries_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FlexibleLineRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,SameJourneyEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,AlternativeTextRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ParkingUserEnumeration,31,144,4,0,5,16,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PassengerInformationEquipmentEnumeration,31,144,4,0,5,16,4,2,2,2
netex-java-model,org.rutebanken.netex.model,TariffZoneRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,StopAssignmentRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,ValidityConditions_RelStructure,53,9,7,1,13,3,9,2,5,2
netex-java-model,org.rutebanken.netex.model,CustomerAccountRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyRunTimes_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,DutyRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AssistanceAvailabilityEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,TicketValidatorEquipmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AlternativeText,136,0,6,0,47,0,26,0,23,0
netex-java-model,org.rutebanken.netex.model,FlexibleLineView,165,0,12,0,52,0,30,0,24,0
netex-java-model,org.rutebanken.netex.model,MinimumStayRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TargetPassingTime,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,CustomerAccountSecurityListingRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,VehicleStoppingPosition_VersionStructure,494,0,18,0,178,0,97,0,88,0
netex-java-model,org.rutebanken.netex.model,BerthFacilityEnumeration,31,45,4,0,5,7,4,2,2,2
netex-java-model,org.rutebanken.netex.model,ValidityTriggerRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,Versions_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TimebandRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TrainBlockPartRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AudioAnnouncementTypeEnumeration,31,34,4,0,5,6,4,2,2,2
netex-java-model,org.rutebanken.netex.model,OpenTransportModeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ControlParameterAssignmentRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,RoadAddress,236,0,6,0,87,0,46,0,43,0
netex-java-model,org.rutebanken.netex.model,TimeUnitPrices_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,SalesOfferPackageSubstitutionsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,UserProfileRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ActivationLinkRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TimeIntervalPrice_VersionedChildStructure,213,0,6,0,78,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,TrainElementRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ClosedTimeRangeStructure,31,0,0,0,12,0,8,0,8,0
netex-java-model,org.rutebanken.netex.model,TypesOfServiceInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,OrganisationTypeEnumeration,31,122,4,0,5,14,4,2,2,2
netex-java-model,org.rutebanken.netex.model,ParkingTariff,265,0,12,0,92,0,50,0,44,0
netex-java-model,org.rutebanken.netex.model,DisplayAssignment_VersionStructure,249,0,6,0,94,0,54,0,51,0
netex-java-model,org.rutebanken.netex.model,CommercialProfileEligibility_VersionedChildStructure,133,0,6,0,46,0,26,0,23,0
netex-java-model,org.rutebanken.netex.model,CustomerEligibilityRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,CustomerPurchasePackageStatusEnumeration,31,111,4,0,5,13,4,2,2,2
netex-java-model,org.rutebanken.netex.model,AccessSpace,469,0,18,0,167,0,89,0,80,0
netex-java-model,org.rutebanken.netex.model,ScheduledStopPointsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,GeographicalUnitPrice,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,Notices_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,GroupOfDistanceMatrixElements_VersionStructure.Prices,46,0,6,0,11,0,8,0,5,0
netex-java-model,org.rutebanken.netex.model,DynamicStopAssignment,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,OrganisationalUnitRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TravelSpecificationRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,Direction,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,SanitaryEquipment_VersionStructure,434,0,22,0,153,0,90,0,79,0
netex-java-model,org.rutebanken.netex.model,CoupledJourney,146,0,6,0,51,0,28,0,25,0
netex-java-model,org.rutebanken.netex.model,TypeOfServiceStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,SalesOfferPackageElements_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,PointOnLinkRefStructure_,59,0,0,0,23,0,13,0,13,0
netex-java-model,org.rutebanken.netex.model,ServiceJourneyPatternInterchangeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,LinksOnSection_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,RailwayElement_VersionStructure,180,0,6,0,65,0,36,0,33,0
netex-java-model,org.rutebanken.netex.model,RoadVehicleModeEnumeration,87,0,4,0,13,0,6,0,4,0
netex-java-model,org.rutebanken.netex.model,DerivedViewStructure,31,0,0,0,12,0,8,0,8,0
netex-java-model,org.rutebanken.netex.model,RetailDeviceSecurityListing,131,0,6,0,45,0,25,0,22,0
netex-java-model,org.rutebanken.netex.model,DataObjectServiceCapabilitiesStructure.RequestPolicy,56,0,6,0,15,0,10,0,7,0
netex-java-model,org.rutebanken.netex.model,RoutingConstraintZoneRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,RouteLinkRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FareSeriesInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,GroupsOfDistributionChannelsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TicketValidatorEquipment,225,0,12,0,76,0,42,0,36,0
netex-java-model,org.rutebanken.netex.model,CustomerPurchasePackagePrice_VersionedChildStructure,225,0,6,0,83,0,45,0,42,0
netex-java-model,org.rutebanken.netex.model,FareProduct,261,0,6,0,97,0,51,0,48,0
netex-java-model,org.rutebanken.netex.model,DistanceMatrixElementPrice,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,RegisterBreakOfJourneyEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,VehicleJourneyWaitTime_VersionedChildStructure,158,0,6,0,56,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,VehicleManoeuvringRequirements_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,SiteEntrance_VersionStructure,460,0,12,0,172,0,95,0,89,0
netex-java-model,org.rutebanken.netex.model,ScopingMethodEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,Suitability_VersionedChildStructure,153,0,6,0,54,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,TimetabledPassingTimeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyWaitTime,151,0,6,0,53,0,29,0,26,0
netex-java-model,org.rutebanken.netex.model,BoardingPermissionEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,CateringFacilityEnumeration,31,221,4,0,5,23,4,2,2,2
netex-java-model,org.rutebanken.netex.model,BlockPart_VersionStructure,222,0,6,0,83,0,48,0,45,0
netex-java-model,org.rutebanken.netex.model,OpenTransportModeRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,OperatingDayRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,SharedUsageEnumeration,31,45,4,0,5,7,4,2,2,2
netex-java-model,org.rutebanken.netex.model,OrganisationPartRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FarePointsInPattern_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FlexibleStopAssignment,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,Interchange_VersionStructure,423,0,14,0,158,0,94,0,87,0
netex-java-model,org.rutebanken.netex.model,OnwardServiceLinkView,42,0,0,0,16,0,9,0,9,0
netex-java-model,org.rutebanken.netex.model,FlexiblePointProperties_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TrainComponentLabelAssignment,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,AccessZone,196,0,6,0,71,0,38,0,35,0
netex-java-model,org.rutebanken.netex.model,DistanceMatrixElementRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,CheckConstraintDelays_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,SameClassOfUseEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,InterchangeRule,295,0,12,0,104,0,56,0,50,0
netex-java-model,org.rutebanken.netex.model,LiftEquipmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,OperationalContextRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,LocaleStructure,79,0,0,0,32,0,20,0,20,0
netex-java-model,org.rutebanken.netex.model,GeographicalUnitPriceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ActivationLink,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,GenericParameterAssignment_VersionStructure,305,0,6,0,115,0,61,0,58,0
netex-java-model,org.rutebanken.netex.model,SurfaceTypeEnumeration,31,122,4,0,5,14,4,2,2,2
netex-java-model,org.rutebanken.netex.model,NetworkFrameSubscriptionPolicyStructure,19,0,0,0,7,0,5,0,5,0
netex-java-model,org.rutebanken.netex.model,SeriesConstraintRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,AdministrativeZones_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ActualVehicleEquipment_VersionStructure,224,0,6,0,83,0,46,0,43,0
netex-java-model,org.rutebanken.netex.model,TimeIntervalPrice,206,0,6,0,75,0,40,0,37,0
netex-java-model,org.rutebanken.netex.model,Accommodation_VersionedChildStructure,333,0,22,0,112,0,68,0,57,0
netex-java-model,org.rutebanken.netex.model,SeriesConstraintPriceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ServiceFrameRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AccessibilityAssessmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FareContracts_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,StopTypeEnumeration,31,166,4,0,5,18,4,2,2,2
netex-java-model,org.rutebanken.netex.model,DayOfWeekEnumeration,31,133,4,0,5,15,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PricingServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FareStructureFactor_VersionStructure,212,0,6,0,78,0,43,0,40,0
netex-java-model,org.rutebanken.netex.model,JourneyEndpointStructure,55,0,0,0,22,0,14,0,14,0
netex-java-model,org.rutebanken.netex.model,PassingTime_VersionedChildStructure,144,3,6,0,51,1,29,1,26,1
netex-java-model,org.rutebanken.netex.model,SalesNoticeAssignmentRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,TransportOrganisationRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
